id,code,team_h,team_h_score,team_a,team_a_score,event,finished,minutes,provisional_start_time,kickoff_time,event_name,is_home,difficulty,__index_level_0__
172,2444640,3,,7,,18,false,0,false,2024-12-26T15:00:00.000000000+0000,Gameweek 18,true,2,16
185,2444654,9,,3,,19,false,0,false,2024-12-29T15:00:00.000000000+0000,Gameweek 19,false,3,17
192,2444660,3,,8,,20,false,0,false,2025-01-04T15:00:00.000000000+0000,Gameweek 20,true,2,18
208,2444677,6,,3,,21,false,0,false,2025-01-15T19:45:00.000000000+0000,Gameweek 21,false,4,19
218,2444687,15,,3,,22,false,0,false,2025-01-18T15:00:00.000000000+0000,Gameweek 22,false,4,20
222,2444690,3,,16,,23,false,0,false,2025-01-25T15:00:00.000000000+0000,Gameweek 23,true,2,21
232,2444700,3,,12,,24,false,0,false,2025-02-01T15:00:00.000000000+0000,Gameweek 24,true,4,22
248,2444717,17,,3,,25,false,0,false,2025-02-15T15:00:00.000000000+0000,Gameweek 25,false,2,23
253,2444720,3,,20,,26,false,0,false,2025-02-22T15:00:00.000000000+0000,Gameweek 26,true,2,24
262,2444731,5,,3,,27,false,0,false,2025-02-25T19:45:00.000000000+0000,Gameweek 27,false,2,25
278,2444747,18,,3,,28,false,0,false,2025-03-08T15:00:00.000000000+0000,Gameweek 28,false,4,26
283,2444750,3,,4,,29,false,0,false,2025-03-15T15:00:00.000000000+0000,Gameweek 29,true,2,27
292,2444760,3,,10,,30,false,0,false,2025-04-01T18:45:00.000000000+0000,Gameweek 30,true,2,28
310,2444779,19,,3,,31,false,0,false,2025-04-05T14:00:00.000000000+0000,Gameweek 31,false,2,29
312,2444780,3,,9,,32,false,0,false,2025-04-12T14:00:00.000000000+0000,Gameweek 32,true,2,30
323,2444792,7,,3,,33,false,0,false,2025-04-19T14:00:00.000000000+0000,Gameweek 33,false,3,31
332,2444800,3,,14,,34,false,0,false,2025-04-26T14:00:00.000000000+0000,Gameweek 34,true,3,32
341,2444810,1,,3,,35,false,0,false,2025-05-03T14:00:00.000000000+0000,Gameweek 35,false,5,33
351,2444820,3,,2,,36,false,0,false,2025-05-10T14:00:00.000000000+0000,Gameweek 36,true,3,34
369,2444838,13,,3,,37,false,0,false,2025-05-18T14:00:00.000000000+0000,Gameweek 37,false,5,35
371,2444840,3,,11,,38,false,0,false,2025-05-25T15:00:00.000000000+0000,Gameweek 38,true,2,36
12,2444480,3,,15,,2,false,0,false,2024-08-25T13:00:00.000000000+0000,Gameweek 2,true,3,0
24,2444493,8,,3,,3,false,0,false,2024-08-31T14:00:00.000000000+0000,Gameweek 3,false,3,1
32,2444500,3,,6,,4,false,0,false,2024-09-14T19:00:00.000000000+0000,Gameweek 4,true,3,2
46,2444515,12,,3,,5,false,0,false,2024-09-21T14:00:00.000000000+0000,Gameweek 5,false,5,3
52,2444520,3,,17,,6,false,0,false,2024-09-30T19:00:00.000000000+0000,Gameweek 6,true,2,4
68,2444537,11,,3,,7,false,0,false,2024-10-05T14:00:00.000000000+0000,Gameweek 7,false,2,5
71,2444540,3,,1,,8,false,0,false,2024-10-20T13:00:00.000000000+0000,Gameweek 8,true,5,6
82,2444551,2,,3,,9,false,0,false,2024-10-26T14:00:00.000000000+0000,Gameweek 9,false,4,7
91,2444560,3,,13,,10,false,0,false,2024-11-02T15:00:00.000000000+0000,Gameweek 10,true,5,8
101,2444570,4,,3,,11,false,0,false,2024-11-09T15:00:00.000000000+0000,Gameweek 11,false,2,9
113,2444580,3,,5,,12,false,0,false,2024-11-23T15:00:00.000000000+0000,Gameweek 12,true,2,10
130,2444599,20,,3,,13,false,0,false,2024-11-30T15:00:00.000000000+0000,Gameweek 13,false,2,11
133,2444600,3,,18,,14,false,0,false,2024-12-03T19:45:00.000000000+0000,Gameweek 14,true,3,12
146,2444615,10,,3,,15,false,0,false,2024-12-07T15:00:00.000000000+0000,Gameweek 15,false,2,13
152,2444620,3,,19,,16,false,0,false,2024-12-14T15:00:00.000000000+0000,Gameweek 16,true,2,14
168,2444637,14,,3,,17,false,0,false,2024-12-21T15:00:00.000000000+0000,Gameweek 17,false,3,15
172,2444640,3,,7,,18,false,0,false,2024-12-26T15:00:00.000000000+0000,Gameweek 18,true,2,16
185,2444654,9,,3,,19,false,0,false,2024-12-29T15:00:00.000000000+0000,Gameweek 19,false,3,17
192,2444660,3,,8,,20,false,0,false,2025-01-04T15:00:00.000000000+0000,Gameweek 20,true,2,18
208,2444677,6,,3,,21,false,0,false,2025-01-15T19:45:00.000000000+0000,Gameweek 21,false,4,19
218,2444687,15,,3,,22,false,0,false,2025-01-18T15:00:00.000000000+0000,Gameweek 22,false,4,20
222,2444690,3,,16,,23,false,0,false,2025-01-25T15:00:00.000000000+0000,Gameweek 23,true,2,21
232,2444700,3,,12,,24,false,0,false,2025-02-01T15:00:00.000000000+0000,Gameweek 24,true,4,22
248,2444717,17,,3,,25,false,0,false,2025-02-15T15:00:00.000000000+0000,Gameweek 25,false,2,23
253,2444720,3,,20,,26,false,0,false,2025-02-22T15:00:00.000000000+0000,Gameweek 26,true,2,24
262,2444731,5,,3,,27,false,0,false,2025-02-25T19:45:00.000000000+0000,Gameweek 27,false,2,25
278,2444747,18,,3,,28,false,0,false,2025-03-08T15:00:00.000000000+0000,Gameweek 28,false,4,26
283,2444750,3,,4,,29,false,0,false,2025-03-15T15:00:00.000000000+0000,Gameweek 29,true,2,27
292,2444760,3,,10,,30,false,0,false,2025-04-01T18:45:00.000000000+0000,Gameweek 30,true,2,28
310,2444779,19,,3,,31,false,0,false,2025-04-05T14:00:00.000000000+0000,Gameweek 31,false,2,29
312,2444780,3,,9,,32,false,0,false,2025-04-12T14:00:00.000000000+0000,Gameweek 32,true,2,30
323,2444792,7,,3,,33,false,0,false,2025-04-19T14:00:00.000000000+0000,Gameweek 33,false,3,31
332,2444800,3,,14,,34,false,0,false,2025-04-26T14:00:00.000000000+0000,Gameweek 34,true,3,32
341,2444810,1,,3,,35,false,0,false,2025-05-03T14:00:00.000000000+0000,Gameweek 35,false,5,33
351,2444820,3,,2,,36,false,0,false,2025-05-10T14:00:00.000000000+0000,Gameweek 36,true,3,34
369,2444838,13,,3,,37,false,0,false,2025-05-18T14:00:00.000000000+0000,Gameweek 37,false,5,35
371,2444840,3,,11,,38,false,0,false,2025-05-25T15:00:00.000000000+0000,Gameweek 38,true,2,36
12,2444480,3,,15,,2,false,0,false,2024-08-25T13:00:00.000000000+0000,Gameweek 2,true,3,0
24,2444493,8,,3,,3,false,0,false,2024-08-31T14:00:00.000000000+0000,Gameweek 3,false,3,1
32,2444500,3,,6,,4,false,0,false,2024-09-14T19:00:00.000000000+0000,Gameweek 4,true,3,2
46,2444515,12,,3,,5,false,0,false,2024-09-21T14:00:00.000000000+0000,Gameweek 5,false,5,3
52,2444520,3,,17,,6,false,0,false,2024-09-30T19:00:00.000000000+0000,Gameweek 6,true,2,4
68,2444537,11,,3,,7,false,0,false,2024-10-05T14:00:00.000000000+0000,Gameweek 7,false,2,5
71,2444540,3,,1,,8,false,0,false,2024-10-20T13:00:00.000000000+0000,Gameweek 8,true,5,6
82,2444551,2,,3,,9,false,0,false,2024-10-26T14:00:00.000000000+0000,Gameweek 9,false,4,7
91,2444560,3,,13,,10,false,0,false,2024-11-02T15:00:00.000000000+0000,Gameweek 10,true,5,8
101,2444570,4,,3,,11,false,0,false,2024-11-09T15:00:00.000000000+0000,Gameweek 11,false,2,9
113,2444580,3,,5,,12,false,0,false,2024-11-23T15:00:00.000000000+0000,Gameweek 12,true,2,10
130,2444599,20,,3,,13,false,0,false,2024-11-30T15:00:00.000000000+0000,Gameweek 13,false,2,11
133,2444600,3,,18,,14,false,0,false,2024-12-03T19:45:00.000000000+0000,Gameweek 14,true,3,12
146,2444615,10,,3,,15,false,0,false,2024-12-07T15:00:00.000000000+0000,Gameweek 15,false,2,13
152,2444620,3,,19,,16,false,0,false,2024-12-14T15:00:00.000000000+0000,Gameweek 16,true,2,14
168,2444637,14,,3,,17,false,0,false,2024-12-21T15:00:00.000000000+0000,Gameweek 17,false,3,15
172,2444640,3,,7,,18,false,0,false,2024-12-26T15:00:00.000000000+0000,Gameweek 18,true,2,16
185,2444654,9,,3,,19,false,0,false,2024-12-29T15:00:00.000000000+0000,Gameweek 19,false,3,17
192,2444660,3,,8,,20,false,0,false,2025-01-04T15:00:00.000000000+0000,Gameweek 20,true,2,18
208,2444677,6,,3,,21,false,0,false,2025-01-15T19:45:00.000000000+0000,Gameweek 21,false,4,19
218,2444687,15,,3,,22,false,0,false,2025-01-18T15:00:00.000000000+0000,Gameweek 22,false,4,20
222,2444690,3,,16,,23,false,0,false,2025-01-25T15:00:00.000000000+0000,Gameweek 23,true,2,21
232,2444700,3,,12,,24,false,0,false,2025-02-01T15:00:00.000000000+0000,Gameweek 24,true,4,22
248,2444717,17,,3,,25,false,0,false,2025-02-15T15:00:00.000000000+0000,Gameweek 25,false,2,23
253,2444720,3,,20,,26,false,0,false,2025-02-22T15:00:00.000000000+0000,Gameweek 26,true,2,24
262,2444731,5,,3,,27,false,0,false,2025-02-25T19:45:00.000000000+0000,Gameweek 27,false,2,25
278,2444747,18,,3,,28,false,0,false,2025-03-08T15:00:00.000000000+0000,Gameweek 28,false,4,26
283,2444750,3,,4,,29,false,0,false,2025-03-15T15:00:00.000000000+0000,Gameweek 29,true,2,27
292,2444760,3,,10,,30,false,0,false,2025-04-01T18:45:00.000000000+0000,Gameweek 30,true,2,28
310,2444779,19,,3,,31,false,0,false,2025-04-05T14:00:00.000000000+0000,Gameweek 31,false,2,29
312,2444780,3,,9,,32,false,0,false,2025-04-12T14:00:00.000000000+0000,Gameweek 32,true,2,30
323,2444792,7,,3,,33,false,0,false,2025-04-19T14:00:00.000000000+0000,Gameweek 33,false,3,31
332,2444800,3,,14,,34,false,0,false,2025-04-26T14:00:00.000000000+0000,Gameweek 34,true,3,32
341,2444810,1,,3,,35,false,0,false,2025-05-03T14:00:00.000000000+0000,Gameweek 35,false,5,33
351,2444820,3,,2,,36,false,0,false,2025-05-10T14:00:00.000000000+0000,Gameweek 36,true,3,34
369,2444838,13,,3,,37,false,0,false,2025-05-18T14:00:00.000000000+0000,Gameweek 37,false,5,35
371,2444840,3,,11,,38,false,0,false,2025-05-25T15:00:00.000000000+0000,Gameweek 38,true,2,36
12,2444480,3,,15,,2,false,0,false,2024-08-25T13:00:00.000000000+0000,Gameweek 2,true,3,0
24,2444493,8,,3,,3,false,0,false,2024-08-31T14:00:00.000000000+0000,Gameweek 3,false,3,1
32,2444500,3,,6,,4,false,0,false,2024-09-14T19:00:00.000000000+0000,Gameweek 4,true,3,2
46,2444515,12,,3,,5,false,0,false,2024-09-21T14:00:00.000000000+0000,Gameweek 5,false,5,3
52,2444520,3,,17,,6,false,0,false,2024-09-30T19:00:00.000000000+0000,Gameweek 6,true,2,4
68,2444537,11,,3,,7,false,0,false,2024-10-05T14:00:00.000000000+0000,Gameweek 7,false,2,5
71,2444540,3,,1,,8,false,0,false,2024-10-20T13:00:00.000000000+0000,Gameweek 8,true,5,6
82,2444551,2,,3,,9,false,0,false,2024-10-26T14:00:00.000000000+0000,Gameweek 9,false,4,7
91,2444560,3,,13,,10,false,0,false,2024-11-02T15:00:00.000000000+0000,Gameweek 10,true,5,8
101,2444570,4,,3,,11,false,0,false,2024-11-09T15:00:00.000000000+0000,Gameweek 11,false,2,9
113,2444580,3,,5,,12,false,0,false,2024-11-23T15:00:00.000000000+0000,Gameweek 12,true,2,10
130,2444599,20,,3,,13,false,0,false,2024-11-30T15:00:00.000000000+0000,Gameweek 13,false,2,11
133,2444600,3,,18,,14,false,0,false,2024-12-03T19:45:00.000000000+0000,Gameweek 14,true,3,12
146,2444615,10,,3,,15,false,0,false,2024-12-07T15:00:00.000000000+0000,Gameweek 15,false,2,13
152,2444620,3,,19,,16,false,0,false,2024-12-14T15:00:00.000000000+0000,Gameweek 16,true,2,14
168,2444637,14,,3,,17,false,0,false,2024-12-21T15:00:00.000000000+0000,Gameweek 17,false,3,15
172,2444640,3,,7,,18,false,0,false,2024-12-26T15:00:00.000000000+0000,Gameweek 18,true,2,16
185,2444654,9,,3,,19,false,0,false,2024-12-29T15:00:00.000000000+0000,Gameweek 19,false,3,17
192,2444660,3,,8,,20,false,0,false,2025-01-04T15:00:00.000000000+0000,Gameweek 20,true,2,18
208,2444677,6,,3,,21,false,0,false,2025-01-15T19:45:00.000000000+0000,Gameweek 21,false,4,19
218,2444687,15,,3,,22,false,0,false,2025-01-18T15:00:00.000000000+0000,Gameweek 22,false,4,20
222,2444690,3,,16,,23,false,0,false,2025-01-25T15:00:00.000000000+0000,Gameweek 23,true,2,21
232,2444700,3,,12,,24,false,0,false,2025-02-01T15:00:00.000000000+0000,Gameweek 24,true,4,22
248,2444717,17,,3,,25,false,0,false,2025-02-15T15:00:00.000000000+0000,Gameweek 25,false,2,23
253,2444720,3,,20,,26,false,0,false,2025-02-22T15:00:00.000000000+0000,Gameweek 26,true,2,24
262,2444731,5,,3,,27,false,0,false,2025-02-25T19:45:00.000000000+0000,Gameweek 27,false,2,25
278,2444747,18,,3,,28,false,0,false,2025-03-08T15:00:00.000000000+0000,Gameweek 28,false,4,26
283,2444750,3,,4,,29,false,0,false,2025-03-15T15:00:00.000000000+0000,Gameweek 29,true,2,27
292,2444760,3,,10,,30,false,0,false,2025-04-01T18:45:00.000000000+0000,Gameweek 30,true,2,28
310,2444779,19,,3,,31,false,0,false,2025-04-05T14:00:00.000000000+0000,Gameweek 31,false,2,29
312,2444780,3,,9,,32,false,0,false,2025-04-12T14:00:00.000000000+0000,Gameweek 32,true,2,30
323,2444792,7,,3,,33,false,0,false,2025-04-19T14:00:00.000000000+0000,Gameweek 33,false,3,31
332,2444800,3,,14,,34,false,0,false,2025-04-26T14:00:00.000000000+0000,Gameweek 34,true,3,32
341,2444810,1,,3,,35,false,0,false,2025-05-03T14:00:00.000000000+0000,Gameweek 35,false,5,33
351,2444820,3,,2,,36,false,0,false,2025-05-10T14:00:00.000000000+0000,Gameweek 36,true,3,34
369,2444838,13,,3,,37,false,0,false,2025-05-18T14:00:00.000000000+0000,Gameweek 37,false,5,35
371,2444840,3,,11,,38,false,0,false,2025-05-25T15:00:00.000000000+0000,Gameweek 38,true,2,36
19,2444488,18,,8,,2,false,0,false,2024-08-24T14:00:00.000000000+0000,Gameweek 2,true,2,0
28,2444497,15,,18,,3,false,0,false,2024-09-01T12:30:00.000000000+0000,Gameweek 3,false,4,1
39,2444508,18,,1,,4,false,0,false,2024-09-15T13:00:00.000000000+0000,Gameweek 4,true,5,2
49,2444518,18,,4,,5,false,0,false,2024-09-21T14:00:00.000000000+0000,Gameweek 5,true,2,3
57,2444526,14,,18,,6,false,0,false,2024-09-29T15:30:00.000000000+0000,Gameweek 6,false,3,4
64,2444533,5,,18,,7,false,0,false,2024-10-06T15:30:00.000000000+0000,Gameweek 7,false,2,5
79,2444548,18,,19,,8,false,0,false,2024-10-19T11:30:00.000000000+0000,Gameweek 8,true,2,6
86,2444555,7,,18,,9,false,0,false,2024-10-27T14:00:00.000000000+0000,Gameweek 9,false,3,7
99,2444568,18,,2,,10,false,0,false,2024-11-02T15:00:00.000000000+0000,Gameweek 10,true,3,8
108,2444577,18,,10,,11,false,0,false,2024-11-09T15:00:00.000000000+0000,Gameweek 11,true,2,9
118,2444587,13,,18,,12,false,0,false,2024-11-23T15:00:00.000000000+0000,Gameweek 12,false,5,10
128,2444597,18,,9,,13,false,0,false,2024-11-30T15:00:00.000000000+0000,Gameweek 13,true,2,11
133,2444600,3,,18,,14,false,0,false,2024-12-03T19:45:00.000000000+0000,Gameweek 14,false,2,12
149,2444618,18,,6,,15,false,0,false,2024-12-07T15:00:00.000000000+0000,Gameweek 15,true,3,13
159,2444628,17,,18,,16,false,0,false,2024-12-14T15:00:00.000000000+0000,Gameweek 16,false,2,14
169,2444638,18,,12,,17,false,0,false,2024-12-21T15:00:00.000000000+0000,Gameweek 17,true,4,15
178,2444647,16,,18,,18,false,0,false,2024-12-26T15:00:00.000000000+0000,Gameweek 18,false,2,16
189,2444658,18,,20,,19,false,0,false,2024-12-29T15:00:00.000000000+0000,Gameweek 19,true,2,17
199,2444668,18,,15,,20,false,0,false,2025-01-04T15:00:00.000000000+0000,Gameweek 20,true,3,18
201,2444670,1,,18,,21,false,0,false,2025-01-14T19:45:00.000000000+0000,Gameweek 21,false,5,19
214,2444683,8,,18,,22,false,0,false,2025-01-18T15:00:00.000000000+0000,Gameweek 22,false,3,20
229,2444698,18,,11,,23,false,0,false,2025-01-25T15:00:00.000000000+0000,Gameweek 23,true,2,21
233,2444702,4,,18,,24,false,0,false,2025-02-01T15:00:00.000000000+0000,Gameweek 24,false,2,22
249,2444718,18,,14,,25,false,0,false,2025-02-15T15:00:00.000000000+0000,Gameweek 25,true,3,23
256,2444725,10,,18,,26,false,0,false,2025-02-22T15:00:00.000000000+0000,Gameweek 26,false,2,24
265,2444734,18,,13,,27,false,0,false,2025-02-25T19:45:00.000000000+0000,Gameweek 27,true,5,25
278,2444747,18,,3,,28,false,0,false,2025-03-08T15:00:00.000000000+0000,Gameweek 28,true,2,26
285,2444754,9,,18,,29,false,0,false,2025-03-15T15:00:00.000000000+0000,Gameweek 29,false,3,27
296,2444765,6,,18,,30,false,0,false,2025-04-02T18:45:00.000000000+0000,Gameweek 30,false,4,28
309,2444778,18,,17,,31,false,0,false,2025-04-05T14:00:00.000000000+0000,Gameweek 31,true,2,29
320,2444789,20,,18,,32,false,0,false,2025-04-12T14:00:00.000000000+0000,Gameweek 32,false,2,30
329,2444798,18,,16,,33,false,0,false,2025-04-19T14:00:00.000000000+0000,Gameweek 33,true,2,31
335,2444804,12,,18,,34,false,0,false,2025-04-26T14:00:00.000000000+0000,Gameweek 34,false,5,32
350,2444819,19,,18,,35,false,0,false,2025-05-03T14:00:00.000000000+0000,Gameweek 35,false,2,33
359,2444828,18,,7,,36,false,0,false,2025-05-10T14:00:00.000000000+0000,Gameweek 36,true,2,34
362,2444831,2,,18,,37,false,0,false,2025-05-18T14:00:00.000000000+0000,Gameweek 37,false,4,35
379,2444848,18,,5,,38,false,0,false,2025-05-25T15:00:00.000000000+0000,Gameweek 38,true,2,36
12,2444480,3,,15,,2,false,0,false,2024-08-25T13:00:00.000000000+0000,Gameweek 2,true,3,0
24,2444493,8,,3,,3,false,0,false,2024-08-31T14:00:00.000000000+0000,Gameweek 3,false,3,1
32,2444500,3,,6,,4,false,0,false,2024-09-14T19:00:00.000000000+0000,Gameweek 4,true,3,2
46,2444515,12,,3,,5,false,0,false,2024-09-21T14:00:00.000000000+0000,Gameweek 5,false,5,3
52,2444520,3,,17,,6,false,0,false,2024-09-30T19:00:00.000000000+0000,Gameweek 6,true,2,4
68,2444537,11,,3,,7,false,0,false,2024-10-05T14:00:00.000000000+0000,Gameweek 7,false,2,5
71,2444540,3,,1,,8,false,0,false,2024-10-20T13:00:00.000000000+0000,Gameweek 8,true,5,6
82,2444551,2,,3,,9,false,0,false,2024-10-26T14:00:00.000000000+0000,Gameweek 9,false,4,7
91,2444560,3,,13,,10,false,0,false,2024-11-02T15:00:00.000000000+0000,Gameweek 10,true,5,8
101,2444570,4,,3,,11,false,0,false,2024-11-09T15:00:00.000000000+0000,Gameweek 11,false,2,9
113,2444580,3,,5,,12,false,0,false,2024-11-23T15:00:00.000000000+0000,Gameweek 12,true,2,10
130,2444599,20,,3,,13,false,0,false,2024-11-30T15:00:00.000000000+0000,Gameweek 13,false,2,11
133,2444600,3,,18,,14,false,0,false,2024-12-03T19:45:00.000000000+0000,Gameweek 14,true,3,12
146,2444615,10,,3,,15,false,0,false,2024-12-07T15:00:00.000000000+0000,Gameweek 15,false,2,13
152,2444620,3,,19,,16,false,0,false,2024-12-14T15:00:00.000000000+0000,Gameweek 16,true,2,14
168,2444637,14,,3,,17,false,0,false,2024-12-21T15:00:00.000000000+0000,Gameweek 17,false,3,15
172,2444640,3,,7,,18,false,0,false,2024-12-26T15:00:00.000000000+0000,Gameweek 18,true,2,16
185,2444654,9,,3,,19,false,0,false,2024-12-29T15:00:00.000000000+0000,Gameweek 19,false,3,17
192,2444660,3,,8,,20,false,0,false,2025-01-04T15:00:00.000000000+0000,Gameweek 20,true,2,18
208,2444677,6,,3,,21,false,0,false,2025-01-15T19:45:00.000000000+0000,Gameweek 21,false,4,19
218,2444687,15,,3,,22,false,0,false,2025-01-18T15:00:00.000000000+0000,Gameweek 22,false,4,20
222,2444690,3,,16,,23,false,0,false,2025-01-25T15:00:00.000000000+0000,Gameweek 23,true,2,21
232,2444700,3,,12,,24,false,0,false,2025-02-01T15:00:00.000000000+0000,Gameweek 24,true,4,22
248,2444717,17,,3,,25,false,0,false,2025-02-15T15:00:00.000000000+0000,Gameweek 25,false,2,23
253,2444720,3,,20,,26,false,0,false,2025-02-22T15:00:00.000000000+0000,Gameweek 26,true,2,24
262,2444731,5,,3,,27,false,0,false,2025-02-25T19:45:00.000000000+0000,Gameweek 27,false,2,25
278,2444747,18,,3,,28,false,0,false,2025-03-08T15:00:00.000000000+0000,Gameweek 28,false,4,26
283,2444750,3,,4,,29,false,0,false,2025-03-15T15:00:00.000000000+0000,Gameweek 29,true,2,27
292,2444760,3,,10,,30,false,0,false,2025-04-01T18:45:00.000000000+0000,Gameweek 30,true,2,28
310,2444779,19,,3,,31,false,0,false,2025-04-05T14:00:00.000000000+0000,Gameweek 31,false,2,29
312,2444780,3,,9,,32,false,0,false,2025-04-12T14:00:00.000000000+0000,Gameweek 32,true,2,30
323,2444792,7,,3,,33,false,0,false,2025-04-19T14:00:00.000000000+0000,Gameweek 33,false,3,31
332,2444800,3,,14,,34,false,0,false,2025-04-26T14:00:00.000000000+0000,Gameweek 34,true,3,32
341,2444810,1,,3,,35,false,0,false,2025-05-03T14:00:00.000000000+0000,Gameweek 35,false,5,33
351,2444820,3,,2,,36,false,0,false,2025-05-10T14:00:00.000000000+0000,Gameweek 36,true,3,34
369,2444838,13,,3,,37,false,0,false,2025-05-18T14:00:00.000000000+0000,Gameweek 37,false,5,35
371,2444840,3,,11,,38,false,0,false,2025-05-25T15:00:00.000000000+0000,Gameweek 38,true,2,36
12,2444480,3,,15,,2,false,0,false,2024-08-25T13:00:00.000000000+0000,Gameweek 2,true,3,0
24,2444493,8,,3,,3,false,0,false,2024-08-31T14:00:00.000000000+0000,Gameweek 3,false,3,1
32,2444500,3,,6,,4,false,0,false,2024-09-14T19:00:00.000000000+0000,Gameweek 4,true,3,2
46,2444515,12,,3,,5,false,0,false,2024-09-21T14:00:00.000000000+0000,Gameweek 5,false,5,3
52,2444520,3,,17,,6,false,0,false,2024-09-30T19:00:00.000000000+0000,Gameweek 6,true,2,4
68,2444537,11,,3,,7,false,0,false,2024-10-05T14:00:00.000000000+0000,Gameweek 7,false,2,5
71,2444540,3,,1,,8,false,0,false,2024-10-20T13:00:00.000000000+0000,Gameweek 8,true,5,6
82,2444551,2,,3,,9,false,0,false,2024-10-26T14:00:00.000000000+0000,Gameweek 9,false,4,7
91,2444560,3,,13,,10,false,0,false,2024-11-02T15:00:00.000000000+0000,Gameweek 10,true,5,8
101,2444570,4,,3,,11,false,0,false,2024-11-09T15:00:00.000000000+0000,Gameweek 11,false,2,9
113,2444580,3,,5,,12,false,0,false,2024-11-23T15:00:00.000000000+0000,Gameweek 12,true,2,10
130,2444599,20,,3,,13,false,0,false,2024-11-30T15:00:00.000000000+0000,Gameweek 13,false,2,11
133,2444600,3,,18,,14,false,0,false,2024-12-03T19:45:00.000000000+0000,Gameweek 14,true,3,12
146,2444615,10,,3,,15,false,0,false,2024-12-07T15:00:00.000000000+0000,Gameweek 15,false,2,13
152,2444620,3,,19,,16,false,0,false,2024-12-14T15:00:00.000000000+0000,Gameweek 16,true,2,14
168,2444637,14,,3,,17,false,0,false,2024-12-21T15:00:00.000000000+0000,Gameweek 17,false,3,15
172,2444640,3,,7,,18,false,0,false,2024-12-26T15:00:00.000000000+0000,Gameweek 18,true,2,16
185,2444654,9,,3,,19,false,0,false,2024-12-29T15:00:00.000000000+0000,Gameweek 19,false,3,17
192,2444660,3,,8,,20,false,0,false,2025-01-04T15:00:00.000000000+0000,Gameweek 20,true,2,18
208,2444677,6,,3,,21,false,0,false,2025-01-15T19:45:00.000000000+0000,Gameweek 21,false,4,19
218,2444687,15,,3,,22,false,0,false,2025-01-18T15:00:00.000000000+0000,Gameweek 22,false,4,20
222,2444690,3,,16,,23,false,0,false,2025-01-25T15:00:00.000000000+0000,Gameweek 23,true,2,21
232,2444700,3,,12,,24,false,0,false,2025-02-01T15:00:00.000000000+0000,Gameweek 24,true,4,22
248,2444717,17,,3,,25,false,0,false,2025-02-15T15:00:00.000000000+0000,Gameweek 25,false,2,23
253,2444720,3,,20,,26,false,0,false,2025-02-22T15:00:00.000000000+0000,Gameweek 26,true,2,24
262,2444731,5,,3,,27,false,0,false,2025-02-25T19:45:00.000000000+0000,Gameweek 27,false,2,25
278,2444747,18,,3,,28,false,0,false,2025-03-08T15:00:00.000000000+0000,Gameweek 28,false,4,26
283,2444750,3,,4,,29,false,0,false,2025-03-15T15:00:00.000000000+0000,Gameweek 29,true,2,27
292,2444760,3,,10,,30,false,0,false,2025-04-01T18:45:00.000000000+0000,Gameweek 30,true,2,28
310,2444779,19,,3,,31,false,0,false,2025-04-05T14:00:00.000000000+0000,Gameweek 31,false,2,29
312,2444780,3,,9,,32,false,0,false,2025-04-12T14:00:00.000000000+0000,Gameweek 32,true,2,30
323,2444792,7,,3,,33,false,0,false,2025-04-19T14:00:00.000000000+0000,Gameweek 33,false,3,31
332,2444800,3,,14,,34,false,0,false,2025-04-26T14:00:00.000000000+0000,Gameweek 34,true,3,32
341,2444810,1,,3,,35,false,0,false,2025-05-03T14:00:00.000000000+0000,Gameweek 35,false,5,33
351,2444820,3,,2,,36,false,0,false,2025-05-10T14:00:00.000000000+0000,Gameweek 36,true,3,34
369,2444838,13,,3,,37,false,0,false,2025-05-18T14:00:00.000000000+0000,Gameweek 37,false,5,35
371,2444840,3,,11,,38,false,0,false,2025-05-25T15:00:00.000000000+0000,Gameweek 38,true,2,36
12,2444480,3,,15,,2,false,0,false,2024-08-25T13:00:00.000000000+0000,Gameweek 2,true,3,0
24,2444493,8,,3,,3,false,0,false,2024-08-31T14:00:00.000000000+0000,Gameweek 3,false,3,1
32,2444500,3,,6,,4,false,0,false,2024-09-14T19:00:00.000000000+0000,Gameweek 4,true,3,2
46,2444515,12,,3,,5,false,0,false,2024-09-21T14:00:00.000000000+0000,Gameweek 5,false,5,3
52,2444520,3,,17,,6,false,0,false,2024-09-30T19:00:00.000000000+0000,Gameweek 6,true,2,4
68,2444537,11,,3,,7,false,0,false,2024-10-05T14:00:00.000000000+0000,Gameweek 7,false,2,5
71,2444540,3,,1,,8,false,0,false,2024-10-20T13:00:00.000000000+0000,Gameweek 8,true,5,6
82,2444551,2,,3,,9,false,0,false,2024-10-26T14:00:00.000000000+0000,Gameweek 9,false,4,7
91,2444560,3,,13,,10,false,0,false,2024-11-02T15:00:00.000000000+0000,Gameweek 10,true,5,8
101,2444570,4,,3,,11,false,0,false,2024-11-09T15:00:00.000000000+0000,Gameweek 11,false,2,9
113,2444580,3,,5,,12,false,0,false,2024-11-23T15:00:00.000000000+0000,Gameweek 12,true,2,10
130,2444599,20,,3,,13,false,0,false,2024-11-30T15:00:00.000000000+0000,Gameweek 13,false,2,11
133,2444600,3,,18,,14,false,0,false,2024-12-03T19:45:00.000000000+0000,Gameweek 14,true,3,12
146,2444615,10,,3,,15,false,0,false,2024-12-07T15:00:00.000000000+0000,Gameweek 15,false,2,13
