id,code,team_h,team_h_score,team_a,team_a_score,event,finished,minutes,provisional_start_time,kickoff_time,event_name,is_home,difficulty,player_id
273,2562167,6,,16,,28,False,0,False,2026-02-28T15:00:00Z,Gameweek 28,True,3,167
283,2562177,6,,1,,29,False,0,False,2026-03-04T20:00:00Z,Gameweek 29,True,4,167
299,2562193,17,,6,,30,False,0,False,2026-03-14T15:00:00Z,Gameweek 30,False,2,167
303,2562197,6,,12,,31,False,0,False,2026-03-21T15:00:00Z,Gameweek 31,True,4,167
313,2562207,3,,6,,32,False,0,False,2026-04-11T14:00:00Z,Gameweek 32,False,2,167
330,2562224,18,,6,,33,False,0,False,2026-04-18T14:00:00Z,Gameweek 33,False,3,167
333,2562227,6,,7,,34,False,0,False,2026-04-25T14:00:00Z,Gameweek 34,True,3,167
349,2562243,15,,6,,35,False,0,False,2026-05-02T14:00:00Z,Gameweek 35,False,4,167
351,2562245,6,,20,,36,False,0,False,2026-05-09T14:00:00Z,Gameweek 36,True,2,167
367,2562261,11,,6,,37,False,0,False,2026-05-17T14:00:00Z,Gameweek 37,False,2,167
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,167
3,2561897,6,,10,,1,False,0,False,2025-08-16T14:00:00Z,Gameweek 1,True,3,168
16,2561910,9,,6,,2,False,0,False,2025-08-24T13:00:00Z,Gameweek 2,False,3,168
22,2561916,6,,13,,3,False,0,False,2025-08-31T13:00:00Z,Gameweek 3,True,4,168
32,2561925,4,,6,,4,False,0,False,2025-09-13T14:00:00Z,Gameweek 4,False,3,168
43,2561937,6,,18,,5,False,0,False,2025-09-20T14:00:00Z,Gameweek 5,True,3,168
53,2561947,7,,6,,6,False,0,False,2025-09-27T14:00:00Z,Gameweek 6,False,4,168
70,2561964,20,,6,,7,False,0,False,2025-10-04T14:00:00Z,Gameweek 7,False,3,168
71,2561965,6,,15,,8,False,0,False,2025-10-18T14:00:00Z,Gameweek 8,True,3,168
88,2561982,14,,6,,9,False,0,False,2025-10-25T14:00:00Z,Gameweek 9,False,3,168
91,2561985,6,,11,,10,False,0,False,2025-11-01T15:00:00Z,Gameweek 10,True,2,168
104,2561998,8,,6,,11,False,0,False,2025-11-08T15:00:00Z,Gameweek 11,False,3,168
113,2562007,6,,5,,12,False,0,False,2025-11-22T15:00:00Z,Gameweek 12,True,3,168
127,2562021,16,,6,,13,False,0,False,2025-11-29T15:00:00Z,Gameweek 13,False,3,168
133,2562027,6,,2,,14,False,0,False,2025-12-03T20:00:00Z,Gameweek 14,True,3,168
143,2562037,6,,19,,15,False,0,False,2025-12-06T15:00:00Z,Gameweek 15,True,2,168
156,2562050,12,,6,,16,False,0,False,2025-12-13T15:00:00Z,Gameweek 16,False,5,168
163,2562057,6,,17,,17,False,0,False,2025-12-20T15:00:00Z,Gameweek 17,True,2,168
171,2562065,1,,6,,18,False,0,False,2025-12-27T15:00:00Z,Gameweek 18,False,4,168
190,2562084,19,,6,,19,False,0,False,2025-12-30T20:00:00Z,Gameweek 19,False,2,168
193,2562087,6,,3,,20,False,0,False,2026-01-03T15:00:00Z,Gameweek 20,True,2,168
208,2562102,13,,6,,21,False,0,False,2026-01-07T20:00:00Z,Gameweek 21,False,4,168
212,2562106,6,,4,,22,False,0,False,2026-01-17T15:00:00Z,Gameweek 22,True,3,168
227,2562121,10,,6,,23,False,0,False,2026-01-24T15:00:00Z,Gameweek 23,False,3,168
232,2562126,6,,9,,24,False,0,False,2026-01-31T15:00:00Z,Gameweek 24,True,2,168
243,2562137,6,,8,,25,False,0,False,2026-02-07T15:00:00Z,Gameweek 25,True,3,168
251,2562145,2,,6,,26,False,0,False,2026-02-11T20:00:00Z,Gameweek 26,False,4,168
262,2562156,5,,6,,27,False,0,False,2026-02-21T15:00:00Z,Gameweek 27,False,3,168
273,2562167,6,,16,,28,False,0,False,2026-02-28T15:00:00Z,Gameweek 28,True,3,168
283,2562177,6,,1,,29,False,0,False,2026-03-04T20:00:00Z,Gameweek 29,True,4,168
299,2562193,17,,6,,30,False,0,False,2026-03-14T15:00:00Z,Gameweek 30,False,2,168
303,2562197,6,,12,,31,False,0,False,2026-03-21T15:00:00Z,Gameweek 31,True,4,168
313,2562207,3,,6,,32,False,0,False,2026-04-11T14:00:00Z,Gameweek 32,False,2,168
330,2562224,18,,6,,33,False,0,False,2026-04-18T14:00:00Z,Gameweek 33,False,3,168
333,2562227,6,,7,,34,False,0,False,2026-04-25T14:00:00Z,Gameweek 34,True,3,168
349,2562243,15,,6,,35,False,0,False,2026-05-02T14:00:00Z,Gameweek 35,False,4,168
351,2562245,6,,20,,36,False,0,False,2026-05-09T14:00:00Z,Gameweek 36,True,2,168
367,2562261,11,,6,,37,False,0,False,2026-05-17T14:00:00Z,Gameweek 37,False,2,168
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,168
3,2561897,6,,10,,1,False,0,False,2025-08-16T14:00:00Z,Gameweek 1,True,3,169
16,2561910,9,,6,,2,False,0,False,2025-08-24T13:00:00Z,Gameweek 2,False,3,169
22,2561916,6,,13,,3,False,0,False,2025-08-31T13:00:00Z,Gameweek 3,True,4,169
32,2561925,4,,6,,4,False,0,False,2025-09-13T14:00:00Z,Gameweek 4,False,3,169
43,2561937,6,,18,,5,False,0,False,2025-09-20T14:00:00Z,Gameweek 5,True,3,169
53,2561947,7,,6,,6,False,0,False,2025-09-27T14:00:00Z,Gameweek 6,False,4,169
70,2561964,20,,6,,7,False,0,False,2025-10-04T14:00:00Z,Gameweek 7,False,3,169
71,2561965,6,,15,,8,False,0,False,2025-10-18T14:00:00Z,Gameweek 8,True,3,169
88,2561982,14,,6,,9,False,0,False,2025-10-25T14:00:00Z,Gameweek 9,False,3,169
91,2561985,6,,11,,10,False,0,False,2025-11-01T15:00:00Z,Gameweek 10,True,2,169
104,2561998,8,,6,,11,False,0,False,2025-11-08T15:00:00Z,Gameweek 11,False,3,169
113,2562007,6,,5,,12,False,0,False,2025-11-22T15:00:00Z,Gameweek 12,True,3,169
127,2562021,16,,6,,13,False,0,False,2025-11-29T15:00:00Z,Gameweek 13,False,3,169
133,2562027,6,,2,,14,False,0,False,2025-12-03T20:00:00Z,Gameweek 14,True,3,169
143,2562037,6,,19,,15,False,0,False,2025-12-06T15:00:00Z,Gameweek 15,True,2,169
156,2562050,12,,6,,16,False,0,False,2025-12-13T15:00:00Z,Gameweek 16,False,5,169
163,2562057,6,,17,,17,False,0,False,2025-12-20T15:00:00Z,Gameweek 17,True,2,169
171,2562065,1,,6,,18,False,0,False,2025-12-27T15:00:00Z,Gameweek 18,False,4,169
190,2562084,19,,6,,19,False,0,False,2025-12-30T20:00:00Z,Gameweek 19,False,2,169
193,2562087,6,,3,,20,False,0,False,2026-01-03T15:00:00Z,Gameweek 20,True,2,169
208,2562102,13,,6,,21,False,0,False,2026-01-07T20:00:00Z,Gameweek 21,False,4,169
212,2562106,6,,4,,22,False,0,False,2026-01-17T15:00:00Z,Gameweek 22,True,3,169
227,2562121,10,,6,,23,False,0,False,2026-01-24T15:00:00Z,Gameweek 23,False,3,169
232,2562126,6,,9,,24,False,0,False,2026-01-31T15:00:00Z,Gameweek 24,True,2,169
243,2562137,6,,8,,25,False,0,False,2026-02-07T15:00:00Z,Gameweek 25,True,3,169
251,2562145,2,,6,,26,False,0,False,2026-02-11T20:00:00Z,Gameweek 26,False,4,169
262,2562156,5,,6,,27,False,0,False,2026-02-21T15:00:00Z,Gameweek 27,False,3,169
273,2562167,6,,16,,28,False,0,False,2026-02-28T15:00:00Z,Gameweek 28,True,3,169
283,2562177,6,,1,,29,False,0,False,2026-03-04T20:00:00Z,Gameweek 29,True,4,169
299,2562193,17,,6,,30,False,0,False,2026-03-14T15:00:00Z,Gameweek 30,False,2,169
303,2562197,6,,12,,31,False,0,False,2026-03-21T15:00:00Z,Gameweek 31,True,4,169
313,2562207,3,,6,,32,False,0,False,2026-04-11T14:00:00Z,Gameweek 32,False,2,169
330,2562224,18,,6,,33,False,0,False,2026-04-18T14:00:00Z,Gameweek 33,False,3,169
333,2562227,6,,7,,34,False,0,False,2026-04-25T14:00:00Z,Gameweek 34,True,3,169
349,2562243,15,,6,,35,False,0,False,2026-05-02T14:00:00Z,Gameweek 35,False,4,169
351,2562245,6,,20,,36,False,0,False,2026-05-09T14:00:00Z,Gameweek 36,True,2,169
367,2562261,11,,6,,37,False,0,False,2026-05-17T14:00:00Z,Gameweek 37,False,2,169
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,169
3,2561897,6,,10,,1,False,0,False,2025-08-16T14:00:00Z,Gameweek 1,True,3,170
16,2561910,9,,6,,2,False,0,False,2025-08-24T13:00:00Z,Gameweek 2,False,3,170
22,2561916,6,,13,,3,False,0,False,2025-08-31T13:00:00Z,Gameweek 3,True,4,170
32,2561925,4,,6,,4,False,0,False,2025-09-13T14:00:00Z,Gameweek 4,False,3,170
43,2561937,6,,18,,5,False,0,False,2025-09-20T14:00:00Z,Gameweek 5,True,3,170
53,2561947,7,,6,,6,False,0,False,2025-09-27T14:00:00Z,Gameweek 6,False,4,170
70,2561964,20,,6,,7,False,0,False,2025-10-04T14:00:00Z,Gameweek 7,False,3,170
71,2561965,6,,15,,8,False,0,False,2025-10-18T14:00:00Z,Gameweek 8,True,3,170
88,2561982,14,,6,,9,False,0,False,2025-10-25T14:00:00Z,Gameweek 9,False,3,170
91,2561985,6,,11,,10,False,0,False,2025-11-01T15:00:00Z,Gameweek 10,True,2,170
104,2561998,8,,6,,11,False,0,False,2025-11-08T15:00:00Z,Gameweek 11,False,3,170
113,2562007,6,,5,,12,False,0,False,2025-11-22T15:00:00Z,Gameweek 12,True,3,170
127,2562021,16,,6,,13,False,0,False,2025-11-29T15:00:00Z,Gameweek 13,False,3,170
133,2562027,6,,2,,14,False,0,False,2025-12-03T20:00:00Z,Gameweek 14,True,3,170
143,2562037,6,,19,,15,False,0,False,2025-12-06T15:00:00Z,Gameweek 15,True,2,170
156,2562050,12,,6,,16,False,0,False,2025-12-13T15:00:00Z,Gameweek 16,False,5,170
163,2562057,6,,17,,17,False,0,False,2025-12-20T15:00:00Z,Gameweek 17,True,2,170
171,2562065,1,,6,,18,False,0,False,2025-12-27T15:00:00Z,Gameweek 18,False,4,170
190,2562084,19,,6,,19,False,0,False,2025-12-30T20:00:00Z,Gameweek 19,False,2,170
193,2562087,6,,3,,20,False,0,False,2026-01-03T15:00:00Z,Gameweek 20,True,2,170
208,2562102,13,,6,,21,False,0,False,2026-01-07T20:00:00Z,Gameweek 21,False,4,170
212,2562106,6,,4,,22,False,0,False,2026-01-17T15:00:00Z,Gameweek 22,True,3,170
227,2562121,10,,6,,23,False,0,False,2026-01-24T15:00:00Z,Gameweek 23,False,3,170
232,2562126,6,,9,,24,False,0,False,2026-01-31T15:00:00Z,Gameweek 24,True,2,170
243,2562137,6,,8,,25,False,0,False,2026-02-07T15:00:00Z,Gameweek 25,True,3,170
251,2562145,2,,6,,26,False,0,False,2026-02-11T20:00:00Z,Gameweek 26,False,4,170
262,2562156,5,,6,,27,False,0,False,2026-02-21T15:00:00Z,Gameweek 27,False,3,170
273,2562167,6,,16,,28,False,0,False,2026-02-28T15:00:00Z,Gameweek 28,True,3,170
283,2562177,6,,1,,29,False,0,False,2026-03-04T20:00:00Z,Gameweek 29,True,4,170
299,2562193,17,,6,,30,False,0,False,2026-03-14T15:00:00Z,Gameweek 30,False,2,170
303,2562197,6,,12,,31,False,0,False,2026-03-21T15:00:00Z,Gameweek 31,True,4,170
313,2562207,3,,6,,32,False,0,False,2026-04-11T14:00:00Z,Gameweek 32,False,2,170
330,2562224,18,,6,,33,False,0,False,2026-04-18T14:00:00Z,Gameweek 33,False,3,170
333,2562227,6,,7,,34,False,0,False,2026-04-25T14:00:00Z,Gameweek 34,True,3,170
349,2562243,15,,6,,35,False,0,False,2026-05-02T14:00:00Z,Gameweek 35,False,4,170
351,2562245,6,,20,,36,False,0,False,2026-05-09T14:00:00Z,Gameweek 36,True,2,170
367,2562261,11,,6,,37,False,0,False,2026-05-17T14:00:00Z,Gameweek 37,False,2,170
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,170
3,2561897,6,,10,,1,False,0,False,2025-08-16T14:00:00Z,Gameweek 1,True,3,171
16,2561910,9,,6,,2,False,0,False,2025-08-24T13:00:00Z,Gameweek 2,False,3,171
22,2561916,6,,13,,3,False,0,False,2025-08-31T13:00:00Z,Gameweek 3,True,4,171
32,2561925,4,,6,,4,False,0,False,2025-09-13T14:00:00Z,Gameweek 4,False,3,171
43,2561937,6,,18,,5,False,0,False,2025-09-20T14:00:00Z,Gameweek 5,True,3,171
53,2561947,7,,6,,6,False,0,False,2025-09-27T14:00:00Z,Gameweek 6,False,4,171
70,2561964,20,,6,,7,False,0,False,2025-10-04T14:00:00Z,Gameweek 7,False,3,171
71,2561965,6,,15,,8,False,0,False,2025-10-18T14:00:00Z,Gameweek 8,True,3,171
88,2561982,14,,6,,9,False,0,False,2025-10-25T14:00:00Z,Gameweek 9,False,3,171
91,2561985,6,,11,,10,False,0,False,2025-11-01T15:00:00Z,Gameweek 10,True,2,171
104,2561998,8,,6,,11,False,0,False,2025-11-08T15:00:00Z,Gameweek 11,False,3,171
113,2562007,6,,5,,12,False,0,False,2025-11-22T15:00:00Z,Gameweek 12,True,3,171
127,2562021,16,,6,,13,False,0,False,2025-11-29T15:00:00Z,Gameweek 13,False,3,171
133,2562027,6,,2,,14,False,0,False,2025-12-03T20:00:00Z,Gameweek 14,True,3,171
143,2562037,6,,19,,15,False,0,False,2025-12-06T15:00:00Z,Gameweek 15,True,2,171
156,2562050,12,,6,,16,False,0,False,2025-12-13T15:00:00Z,Gameweek 16,False,5,171
163,2562057,6,,17,,17,False,0,False,2025-12-20T15:00:00Z,Gameweek 17,True,2,171
171,2562065,1,,6,,18,False,0,False,2025-12-27T15:00:00Z,Gameweek 18,False,4,171
190,2562084,19,,6,,19,False,0,False,2025-12-30T20:00:00Z,Gameweek 19,False,2,171
193,2562087,6,,3,,20,False,0,False,2026-01-03T15:00:00Z,Gameweek 20,True,2,171
208,2562102,13,,6,,21,False,0,False,2026-01-07T20:00:00Z,Gameweek 21,False,4,171
212,2562106,6,,4,,22,False,0,False,2026-01-17T15:00:00Z,Gameweek 22,True,3,171
227,2562121,10,,6,,23,False,0,False,2026-01-24T15:00:00Z,Gameweek 23,False,3,171
232,2562126,6,,9,,24,False,0,False,2026-01-31T15:00:00Z,Gameweek 24,True,2,171
243,2562137,6,,8,,25,False,0,False,2026-02-07T15:00:00Z,Gameweek 25,True,3,171
251,2562145,2,,6,,26,False,0,False,2026-02-11T20:00:00Z,Gameweek 26,False,4,171
262,2562156,5,,6,,27,False,0,False,2026-02-21T15:00:00Z,Gameweek 27,False,3,171
273,2562167,6,,16,,28,False,0,False,2026-02-28T15:00:00Z,Gameweek 28,True,3,171
283,2562177,6,,1,,29,False,0,False,2026-03-04T20:00:00Z,Gameweek 29,True,4,171
299,2562193,17,,6,,30,False,0,False,2026-03-14T15:00:00Z,Gameweek 30,False,2,171
303,2562197,6,,12,,31,False,0,False,2026-03-21T15:00:00Z,Gameweek 31,True,4,171
313,2562207,3,,6,,32,False,0,False,2026-04-11T14:00:00Z,Gameweek 32,False,2,171
330,2562224,18,,6,,33,False,0,False,2026-04-18T14:00:00Z,Gameweek 33,False,3,171
333,2562227,6,,7,,34,False,0,False,2026-04-25T14:00:00Z,Gameweek 34,True,3,171
349,2562243,15,,6,,35,False,0,False,2026-05-02T14:00:00Z,Gameweek 35,False,4,171
351,2562245,6,,20,,36,False,0,False,2026-05-09T14:00:00Z,Gameweek 36,True,2,171
367,2562261,11,,6,,37,False,0,False,2026-05-17T14:00:00Z,Gameweek 37,False,2,171
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,171
3,2561897,6,,10,,1,False,0,False,2025-08-16T14:00:00Z,Gameweek 1,True,3,172
16,2561910,9,,6,,2,False,0,False,2025-08-24T13:00:00Z,Gameweek 2,False,3,172
22,2561916,6,,13,,3,False,0,False,2025-08-31T13:00:00Z,Gameweek 3,True,4,172
32,2561925,4,,6,,4,False,0,False,2025-09-13T14:00:00Z,Gameweek 4,False,3,172
43,2561937,6,,18,,5,False,0,False,2025-09-20T14:00:00Z,Gameweek 5,True,3,172
53,2561947,7,,6,,6,False,0,False,2025-09-27T14:00:00Z,Gameweek 6,False,4,172
70,2561964,20,,6,,7,False,0,False,2025-10-04T14:00:00Z,Gameweek 7,False,3,172
71,2561965,6,,15,,8,False,0,False,2025-10-18T14:00:00Z,Gameweek 8,True,3,172
88,2561982,14,,6,,9,False,0,False,2025-10-25T14:00:00Z,Gameweek 9,False,3,172
91,2561985,6,,11,,10,False,0,False,2025-11-01T15:00:00Z,Gameweek 10,True,2,172
104,2561998,8,,6,,11,False,0,False,2025-11-08T15:00:00Z,Gameweek 11,False,3,172
113,2562007,6,,5,,12,False,0,False,2025-11-22T15:00:00Z,Gameweek 12,True,3,172
127,2562021,16,,6,,13,False,0,False,2025-11-29T15:00:00Z,Gameweek 13,False,3,172
133,2562027,6,,2,,14,False,0,False,2025-12-03T20:00:00Z,Gameweek 14,True,3,172
143,2562037,6,,19,,15,False,0,False,2025-12-06T15:00:00Z,Gameweek 15,True,2,172
156,2562050,12,,6,,16,False,0,False,2025-12-13T15:00:00Z,Gameweek 16,False,5,172
163,2562057,6,,17,,17,False,0,False,2025-12-20T15:00:00Z,Gameweek 17,True,2,172
171,2562065,1,,6,,18,False,0,False,2025-12-27T15:00:00Z,Gameweek 18,False,4,172
190,2562084,19,,6,,19,False,0,False,2025-12-30T20:00:00Z,Gameweek 19,False,2,172
193,2562087,6,,3,,20,False,0,False,2026-01-03T15:00:00Z,Gameweek 20,True,2,172
208,2562102,13,,6,,21,False,0,False,2026-01-07T20:00:00Z,Gameweek 21,False,4,172
212,2562106,6,,4,,22,False,0,False,2026-01-17T15:00:00Z,Gameweek 22,True,3,172
227,2562121,10,,6,,23,False,0,False,2026-01-24T15:00:00Z,Gameweek 23,False,3,172
232,2562126,6,,9,,24,False,0,False,2026-01-31T15:00:00Z,Gameweek 24,True,2,172
243,2562137,6,,8,,25,False,0,False,2026-02-07T15:00:00Z,Gameweek 25,True,3,172
251,2562145,2,,6,,26,False,0,False,2026-02-11T20:00:00Z,Gameweek 26,False,4,172
262,2562156,5,,6,,27,False,0,False,2026-02-21T15:00:00Z,Gameweek 27,False,3,172
273,2562167,6,,16,,28,False,0,False,2026-02-28T15:00:00Z,Gameweek 28,True,3,172
283,2562177,6,,1,,29,False,0,False,2026-03-04T20:00:00Z,Gameweek 29,True,4,172
299,2562193,17,,6,,30,False,0,False,2026-03-14T15:00:00Z,Gameweek 30,False,2,172
303,2562197,6,,12,,31,False,0,False,2026-03-21T15:00:00Z,Gameweek 31,True,4,172
313,2562207,3,,6,,32,False,0,False,2026-04-11T14:00:00Z,Gameweek 32,False,2,172
330,2562224,18,,6,,33,False,0,False,2026-04-18T14:00:00Z,Gameweek 33,False,3,172
333,2562227,6,,7,,34,False,0,False,2026-04-25T14:00:00Z,Gameweek 34,True,3,172
349,2562243,15,,6,,35,False,0,False,2026-05-02T14:00:00Z,Gameweek 35,False,4,172
351,2562245,6,,20,,36,False,0,False,2026-05-09T14:00:00Z,Gameweek 36,True,2,172
367,2562261,11,,6,,37,False,0,False,2026-05-17T14:00:00Z,Gameweek 37,False,2,172
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,172
3,2561897,6,,10,,1,False,0,False,2025-08-16T14:00:00Z,Gameweek 1,True,3,173
16,2561910,9,,6,,2,False,0,False,2025-08-24T13:00:00Z,Gameweek 2,False,3,173
22,2561916,6,,13,,3,False,0,False,2025-08-31T13:00:00Z,Gameweek 3,True,4,173
32,2561925,4,,6,,4,False,0,False,2025-09-13T14:00:00Z,Gameweek 4,False,3,173
43,2561937,6,,18,,5,False,0,False,2025-09-20T14:00:00Z,Gameweek 5,True,3,173
53,2561947,7,,6,,6,False,0,False,2025-09-27T14:00:00Z,Gameweek 6,False,4,173
70,2561964,20,,6,,7,False,0,False,2025-10-04T14:00:00Z,Gameweek 7,False,3,173
71,2561965,6,,15,,8,False,0,False,2025-10-18T14:00:00Z,Gameweek 8,True,3,173
88,2561982,14,,6,,9,False,0,False,2025-10-25T14:00:00Z,Gameweek 9,False,3,173
91,2561985,6,,11,,10,False,0,False,2025-11-01T15:00:00Z,Gameweek 10,True,2,173
104,2561998,8,,6,,11,False,0,False,2025-11-08T15:00:00Z,Gameweek 11,False,3,173
113,2562007,6,,5,,12,False,0,False,2025-11-22T15:00:00Z,Gameweek 12,True,3,173
127,2562021,16,,6,,13,False,0,False,2025-11-29T15:00:00Z,Gameweek 13,False,3,173
133,2562027,6,,2,,14,False,0,False,2025-12-03T20:00:00Z,Gameweek 14,True,3,173
143,2562037,6,,19,,15,False,0,False,2025-12-06T15:00:00Z,Gameweek 15,True,2,173
156,2562050,12,,6,,16,False,0,False,2025-12-13T15:00:00Z,Gameweek 16,False,5,173
163,2562057,6,,17,,17,False,0,False,2025-12-20T15:00:00Z,Gameweek 17,True,2,173
171,2562065,1,,6,,18,False,0,False,2025-12-27T15:00:00Z,Gameweek 18,False,4,173
190,2562084,19,,6,,19,False,0,False,2025-12-30T20:00:00Z,Gameweek 19,False,2,173
193,2562087,6,,3,,20,False,0,False,2026-01-03T15:00:00Z,Gameweek 20,True,2,173
208,2562102,13,,6,,21,False,0,False,2026-01-07T20:00:00Z,Gameweek 21,False,4,173
212,2562106,6,,4,,22,False,0,False,2026-01-17T15:00:00Z,Gameweek 22,True,3,173
227,2562121,10,,6,,23,False,0,False,2026-01-24T15:00:00Z,Gameweek 23,False,3,173
232,2562126,6,,9,,24,False,0,False,2026-01-31T15:00:00Z,Gameweek 24,True,2,173
243,2562137,6,,8,,25,False,0,False,2026-02-07T15:00:00Z,Gameweek 25,True,3,173
251,2562145,2,,6,,26,False,0,False,2026-02-11T20:00:00Z,Gameweek 26,False,4,173
262,2562156,5,,6,,27,False,0,False,2026-02-21T15:00:00Z,Gameweek 27,False,3,173
273,2562167,6,,16,,28,False,0,False,2026-02-28T15:00:00Z,Gameweek 28,True,3,173
283,2562177,6,,1,,29,False,0,False,2026-03-04T20:00:00Z,Gameweek 29,True,4,173
299,2562193,17,,6,,30,False,0,False,2026-03-14T15:00:00Z,Gameweek 30,False,2,173
303,2562197,6,,12,,31,False,0,False,2026-03-21T15:00:00Z,Gameweek 31,True,4,173
313,2562207,3,,6,,32,False,0,False,2026-04-11T14:00:00Z,Gameweek 32,False,2,173
330,2562224,18,,6,,33,False,0,False,2026-04-18T14:00:00Z,Gameweek 33,False,3,173
333,2562227,6,,7,,34,False,0,False,2026-04-25T14:00:00Z,Gameweek 34,True,3,173
349,2562243,15,,6,,35,False,0,False,2026-05-02T14:00:00Z,Gameweek 35,False,4,173
351,2562245,6,,20,,36,False,0,False,2026-05-09T14:00:00Z,Gameweek 36,True,2,173
367,2562261,11,,6,,37,False,0,False,2026-05-17T14:00:00Z,Gameweek 37,False,2,173
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,173
3,2561897,6,,10,,1,False,0,False,2025-08-16T14:00:00Z,Gameweek 1,True,3,174
16,2561910,9,,6,,2,False,0,False,2025-08-24T13:00:00Z,Gameweek 2,False,3,174
22,2561916,6,,13,,3,False,0,False,2025-08-31T13:00:00Z,Gameweek 3,True,4,174
32,2561925,4,,6,,4,False,0,False,2025-09-13T14:00:00Z,Gameweek 4,False,3,174
43,2561937,6,,18,,5,False,0,False,2025-09-20T14:00:00Z,Gameweek 5,True,3,174
53,2561947,7,,6,,6,False,0,False,2025-09-27T14:00:00Z,Gameweek 6,False,4,174
70,2561964,20,,6,,7,False,0,False,2025-10-04T14:00:00Z,Gameweek 7,False,3,174
71,2561965,6,,15,,8,False,0,False,2025-10-18T14:00:00Z,Gameweek 8,True,3,174
88,2561982,14,,6,,9,False,0,False,2025-10-25T14:00:00Z,Gameweek 9,False,3,174
91,2561985,6,,11,,10,False,0,False,2025-11-01T15:00:00Z,Gameweek 10,True,2,174
104,2561998,8,,6,,11,False,0,False,2025-11-08T15:00:00Z,Gameweek 11,False,3,174
113,2562007,6,,5,,12,False,0,False,2025-11-22T15:00:00Z,Gameweek 12,True,3,174
127,2562021,16,,6,,13,False,0,False,2025-11-29T15:00:00Z,Gameweek 13,False,3,174
133,2562027,6,,2,,14,False,0,False,2025-12-03T20:00:00Z,Gameweek 14,True,3,174
143,2562037,6,,19,,15,False,0,False,2025-12-06T15:00:00Z,Gameweek 15,True,2,174
156,2562050,12,,6,,16,False,0,False,2025-12-13T15:00:00Z,Gameweek 16,False,5,174
163,2562057,6,,17,,17,False,0,False,2025-12-20T15:00:00Z,Gameweek 17,True,2,174
171,2562065,1,,6,,18,False,0,False,2025-12-27T15:00:00Z,Gameweek 18,False,4,174
190,2562084,19,,6,,19,False,0,False,2025-12-30T20:00:00Z,Gameweek 19,False,2,174
193,2562087,6,,3,,20,False,0,False,2026-01-03T15:00:00Z,Gameweek 20,True,2,174
208,2562102,13,,6,,21,False,0,False,2026-01-07T20:00:00Z,Gameweek 21,False,4,174
212,2562106,6,,4,,22,False,0,False,2026-01-17T15:00:00Z,Gameweek 22,True,3,174
227,2562121,10,,6,,23,False,0,False,2026-01-24T15:00:00Z,Gameweek 23,False,3,174
232,2562126,6,,9,,24,False,0,False,2026-01-31T15:00:00Z,Gameweek 24,True,2,174
243,2562137,6,,8,,25,False,0,False,2026-02-07T15:00:00Z,Gameweek 25,True,3,174
251,2562145,2,,6,,26,False,0,False,2026-02-11T20:00:00Z,Gameweek 26,False,4,174
262,2562156,5,,6,,27,False,0,False,2026-02-21T15:00:00Z,Gameweek 27,False,3,174
273,2562167,6,,16,,28,False,0,False,2026-02-28T15:00:00Z,Gameweek 28,True,3,174
283,2562177,6,,1,,29,False,0,False,2026-03-04T20:00:00Z,Gameweek 29,True,4,174
299,2562193,17,,6,,30,False,0,False,2026-03-14T15:00:00Z,Gameweek 30,False,2,174
303,2562197,6,,12,,31,False,0,False,2026-03-21T15:00:00Z,Gameweek 31,True,4,174
313,2562207,3,,6,,32,False,0,False,2026-04-11T14:00:00Z,Gameweek 32,False,2,174
330,2562224,18,,6,,33,False,0,False,2026-04-18T14:00:00Z,Gameweek 33,False,3,174
333,2562227,6,,7,,34,False,0,False,2026-04-25T14:00:00Z,Gameweek 34,True,3,174
349,2562243,15,,6,,35,False,0,False,2026-05-02T14:00:00Z,Gameweek 35,False,4,174
351,2562245,6,,20,,36,False,0,False,2026-05-09T14:00:00Z,Gameweek 36,True,2,174
367,2562261,11,,6,,37,False,0,False,2026-05-17T14:00:00Z,Gameweek 37,False,2,174
371,2562265,6,,14,,38,False,0,False,2026-05-24T15:00:00Z,Gameweek 38,True,3,174
3,2561897,6,,10,,1,False,0,False,2025-08-16T14:00:00Z,Gameweek 1,True,3,175
16,2561910,9,,6,,2,False,0,False,2025-08-24T13:00:00Z,Gameweek 2,False,3,175
22,2561916,6,,13,,3,False,0,False,2025-08-31T13:00:00Z,Gameweek 3,True,4,175
32,2561925,4,,6,,4,False,0,False,2025-09-13T14:00:00Z,Gameweek 4,False,3,175
43,2561937,6,,18,,5,False,0,False,2025-09-20T14:00:00Z,Gameweek 5,True,3,175
53,2561947,7,,6,,6,False,0,False,2025-09-27T14:00:00Z,Gameweek 6,False,4,175
70,2561964,20,,6,,7,False,0,False,2025-10-04T14:00:00Z,Gameweek 7,False,3,175
