element_id,web_name,first_name,second_name,team,element_type,now_cost,selected_by_percent,form,total_points,points_per_game,expected_points_next_4gw,expected_points_per_gw,recent_form_last5,next_fixture_difficulty,next_home_ratio,upcoming_fixtures,injury_status,injury_severity,expected_return,cost_per_million,expected_points_per_million,value_score
332,Saša Lukić,Saša,Lukić,Fulham,Midfielder,50,0.1,0.0,56,1.4736842105263157,1.9556297,0.48890743,1.0414035087719296,3.0,0.5,4,available,none,,5.0,0.3911259412765503,39.11259412765503
85,Tyler Adams,Tyler,Adams,Bournemouth,Midfielder,50,0.2,0.0,58,1.5263157894736843,1.9556297,0.48890743,1.05859649122807,3.25,0.5,4,available,none,,5.0,0.3911259412765503,39.11259412765503
173,Mats Wieffer,Mats,Wieffer,Brighton,Midfielder,50,0.1,0.0,52,1.368421052631579,1.9556297,0.48890743,1.0070175438596491,3.25,0.5,4,available,none,,5.0,0.3911259412765503,39.11259412765503
593,Pape Matar Sarr,Pape Matar,Sarr,Spurs,Midfielder,50,1.6,0.0,71,1.868421052631579,1.9556297,0.48890743,1.1703508771929823,3.0,0.5,0,available,none,,5.0,0.3911259412765503,39.11259412765503
519,Nicolás Domínguez,Nicolás,Domínguez,Nott'm Forest,Midfielder,50,0.0,0.0,54,1.4210526315789473,1.9556297,0.48890743,1.0242105263157892,3.0,0.5,0,available,none,,5.0,0.3911259412765503,39.11259412765503
59,Amadou Onana,Amadou,Onana,Aston Villa,Midfielder,50,1.7,0.0,65,1.7105263157894737,1.9556297,0.48890743,1.118771929824561,3.0,0.5,4,available,none,,5.0,0.3911259412765503,39.11259412765503
270,Will Hughes,Will,Hughes,Crystal Palace,Midfielder,50,0.1,0.0,67,1.763157894736842,1.9556297,0.48890743,1.1359649122807016,3.25,0.5,4,available,none,,5.0,0.3911259412765503,39.11259412765503
58,Boubacar Kamara,Boubacar,Kamara,Aston Villa,Midfielder,50,0.2,0.0,57,1.5,1.9556297,0.48890743,1.0499999999999998,3.0,0.5,4,available,none,,5.0,0.3911259412765503,39.11259412765503
88,Lewis Cook,Lewis,Cook,Bournemouth,Midfielder,50,0.0,0.0,82,2.1578947368421053,1.9556297,0.48890743,1.264912280701754,3.25,0.5,4,available,none,,5.0,0.3911259412765503,39.11259412765503
272,Jefferson Lerma Solís,Jefferson,Lerma Solís,Crystal Palace,Midfielder,50,0.1,0.0,58,1.5263157894736843,1.9556297,0.48890743,1.05859649122807,3.25,0.5,4,available,none,,5.0,0.3911259412765503,39.11259412765503
330,Sander Berge,Sander,Berge,Fulham,Midfielder,50,0.1,0.0,53,1.394736842105263,1.9556297,0.48890743,1.0156140350877192,3.0,0.5,4,available,none,,5.0,0.3911259412765503,39.11259412765503
168,Facundo Buonanotte,Facundo,Buonanotte,Brighton,Midfielder,50,0.3,0.0,75,1.9736842105263157,1.9556297,0.48890743,1.204736842105263,3.25,0.5,4,available,none,,5.0,0.3911259412765503,39.11259412765503
166,Yasin Ayari,Yasin,Ayari,Brighton,Midfielder,50,0.2,0.0,74,1.9473684210526316,1.9556297,0.48890743,1.196140350877193,3.25,0.5,4,available,none,,5.0,0.3911259412765503,39.11259412765503
522,Ryan Yates,Ryan,Yates,Nott'm Forest,Midfielder,50,0.2,0.0,67,1.763157894736842,1.9556297,0.48890743,1.1359649122807016,3.0,0.5,0,available,none,,5.0,0.3911259412765503,39.11259412765503
426,James McAtee,James,McAtee,Man City,Midfielder,55,0.1,0.0,31,0.8157894736842105,1.952256,0.488064,0.909140350877193,3.0,0.5,0,available,none,,5.5,0.35495562986894086,35.495562986894086
588,Wilson Odobert,Wilson,Odobert,Spurs,Midfielder,55,0.1,0.0,34,0.8947368421052632,1.952256,0.488064,0.9375087719298245,3.0,0.5,0,available,none,,5.5,0.35495562986894086,35.495562986894086
615,Crysencio Summerville,Crysencio,Summerville,West Ham,Midfielder,55,0.0,0.0,33,0.868421052631579,1.952256,0.488064,0.9280526315789474,3.0,0.5,0,available,none,,5.5,0.35495562986894086,35.495562986894086
50,Emiliano Buendía Stati,Emiliano,Buendía Stati,Aston Villa,Midfielder,55,0.1,0.0,11,0.2894736842105263,1.952256,0.488064,0.7200175438596491,3.0,0.5,4,available,none,,5.5,0.35495562986894086,35.495562986894086
389,Harvey Elliott,Harvey,Elliott,Liverpool,Midfielder,55,0.2,0.0,33,0.868421052631579,1.952256,0.488064,0.9280526315789474,3.0,0.5,0,available,none,,5.5,0.35495562986894086,35.495562986894086
53,Donyell Malen,Donyell,Malen,Aston Villa,Midfielder,55,1.8,0.0,34,0.8947368421052632,1.9465075,0.48662686,0.9375087719298245,3.0,0.5,4,available,none,,5.5,0.3539104461669922,35.39104461669922
106,Nathan Collins,Nathan,Collins,Brentford,Defender,50,1.6,0.0,127,3.3421052631578947,1.9459393,0.48648483,1.721754385964912,2.75,0.5,4,available,none,,5.0,0.3891878604888916,38.91878604888916
292,Vitalii Mykolenko,Vitalii,Mykolenko,Everton,Defender,50,4.6,0.0,121,3.1842105263157894,1.9433026,0.48582566,1.6701754385964909,2.75,0.5,4,available,none,,5.0,0.38866052627563474,38.86605262756348
409,John Stones,John,Stones,Man City,Defender,55,0.5,0.0,29,0.7631578947368421,1.9359614,0.48399034,0.9672280701754384,3.0,0.5,0,available,none,,5.5,0.351992975581776,35.1992975581776
405,Nathan Aké,Nathan,Aké,Man City,Defender,55,0.5,0.0,25,0.6578947368421053,1.9359614,0.48399034,0.9294035087719297,3.0,0.5,0,available,none,,5.5,0.351992975581776,35.1992975581776
406,Abdukodir Khusanov,Abdukodir,Khusanov,Man City,Defender,55,0.3,0.0,14,0.3684210526315789,1.9359614,0.48399034,0.8253859649122806,3.0,0.5,0,available,none,,5.5,0.351992975581776,35.1992975581776
113,Sepp van den Berg,Sepp,van den Berg,Brentford,Defender,45,0.4,0.0,62,1.631578947368421,1.9297332,0.4824333,1.0466842105263157,2.75,0.5,4,available,none,,4.5,0.4288295904795329,42.88295904795329
232,Tosin Adarabioyo,Tosin,Adarabioyo,Chelsea,Defender,45,0.4,0.0,71,1.868421052631579,1.9297332,0.4824333,1.1163157894736842,2.75,0.5,4,available,none,,4.5,0.4288295904795329,42.88295904795329
133,Myles Peart-Harris,Myles,Peart-Harris,Brentford,Midfielder,45,0.0,0.0,0,0.0,1.8793813,0.46984532,1.68,2.75,0.5,4,available,none,,4.5,0.41764028867085773,41.76402886708577
308,Isaac Heath,Isaac,Heath,Everton,Midfielder,45,0.0,0.0,0,0.0,1.8793813,0.46984532,1.68,2.75,0.5,4,available,none,,4.5,0.41764028867085773,41.76402886708577
309,Jenson Metcalfe,Jenson,Metcalfe,Everton,Midfielder,45,0.0,0.0,0,0.0,1.8793813,0.46984532,1.68,2.75,0.5,4,available,none,,4.5,0.41764028867085773,41.76402886708577
130,Romelle Donovan,Romelle,Donovan,Brentford,Midfielder,45,0.1,0.0,0,0.0,1.8793813,0.46984532,1.68,2.75,0.5,4,available,none,,4.5,0.41764028867085773,41.76402886708577
246,Andrey Nascimento dos Santos,Andrey,Nascimento dos Santos,Chelsea,Midfielder,45,0.4,0.0,0,0.0,1.8793813,0.46984532,1.68,2.75,0.5,4,available,none,,4.5,0.41764028867085773,41.76402886708577
247,Dário Luís Essugo,Dário,Luís Essugo,Chelsea,Midfielder,45,0.1,0.0,0,0.0,1.8793813,0.46984532,1.68,2.75,0.5,4,available,none,,4.5,0.41764028867085773,41.76402886708577
248,Kendry Páez Andrade,Kendry,Páez Andrade,Chelsea,Midfielder,45,0.1,0.0,0,0.0,1.8793813,0.46984532,1.68,2.75,0.5,4,available,none,,4.5,0.41764028867085773,41.76402886708577
307,Coby Ebere,Coby,Ebere,Everton,Midfielder,45,0.0,0.0,0,0.0,1.8793813,0.46984532,1.68,2.75,0.5,4,available,none,,4.5,0.41764028867085773,41.76402886708577
306,Callum Bates,Callum,Bates,Everton,Midfielder,45,0.1,0.0,0,0.0,1.8793813,0.46984532,1.68,2.75,0.5,4,available,none,,4.5,0.41764028867085773,41.76402886708577
57,Lewis Dobbin,Lewis,Dobbin,Aston Villa,Midfielder,50,0.1,0.0,0,0.0,1.867362,0.4668405,1.8666666666666665,3.0,0.5,4,available,none,,5.0,0.3734724044799805,37.34724044799805
547,Enzo Le Fée,Enzo,Le Fée,Sunderland,Midfielder,50,1.3,0.0,0,0.0,1.867362,0.4668405,1.8666666666666665,3.0,0.5,0,available,none,,5.0,0.3734724044799805,37.34724044799805
550,Ian Poveda-Ocampo,Ian,Poveda-Ocampo,Sunderland,Midfielder,50,0.1,0.0,0,0.0,1.867362,0.4668405,1.8666666666666665,3.0,0.5,0,available,none,,5.0,0.3734724044799805,37.34724044799805
549,Dan Neil,Dan,Neil,Sunderland,Midfielder,50,0.1,0.0,0,0.0,1.867362,0.4668405,1.8666666666666665,3.0,0.5,0,available,none,,5.0,0.3734724044799805,37.34724044799805
548,Romaine Mundle,Romaine,Mundle,Sunderland,Midfielder,50,0.1,0.0,0,0.0,1.867362,0.4668405,1.8666666666666665,3.0,0.5,0,available,none,,5.0,0.3734724044799805,37.34724044799805
668,Granit Xhaka,Granit,Xhaka,Sunderland,Midfielder,50,1.7,0.0,0,0.0,1.867362,0.4668405,1.8666666666666665,3.0,0.5,0,available,none,,5.0,0.3734724044799805,37.34724044799805
551,Chris Rigg,Chris,Rigg,Sunderland,Midfielder,50,0.1,0.0,0,0.0,1.867362,0.4668405,1.8666666666666665,3.0,0.5,0,available,none,,5.0,0.3734724044799805,37.34724044799805
520,Lewis O'Brien,Lewis,O'Brien,Nott'm Forest,Midfielder,50,0.0,0.0,0,0.0,1.867362,0.4668405,1.8666666666666665,3.0,0.5,0,available,none,,5.0,0.3734724044799805,37.34724044799805
546,Milan Aleksić,Milan,Aleksić,Sunderland,Midfielder,50,0.1,0.0,0,0.0,1.867362,0.4668405,1.8666666666666665,3.0,0.5,0,available,none,,5.0,0.3734724044799805,37.34724044799805
553,Chemsdine Talbi,Chemsdine,Talbi,Sunderland,Midfielder,50,0.2,0.0,0,0.0,1.867362,0.4668405,1.8666666666666665,3.0,0.5,0,available,none,,5.0,0.3734724044799805,37.34724044799805
56,Enzo Barrenechea,Enzo,Barrenechea,Aston Villa,Midfielder,50,0.0,0.0,0,0.0,1.867362,0.4668405,1.8666666666666665,3.0,0.5,4,available,none,,5.0,0.3734724044799805,37.34724044799805
206,Marcus Edwards,Marcus,Edwards,Burnley,Midfielder,50,0.2,0.0,0,0.0,1.867362,0.4668405,1.8666666666666665,3.0,0.5,4,available,none,,5.0,0.3734724044799805,37.34724044799805
428,Sverre Nypan,Sverre,Nypan,Man City,Midfielder,50,0.1,0.0,0,0.0,1.867362,0.4668405,1.8666666666666665,3.0,0.5,0,available,none,,5.0,0.3734724044799805,37.34724044799805
174,Malick Yalcouyé,Malick,Yalcouyé,Brighton,Midfielder,50,0.1,0.0,0,0.0,1.867362,0.4668405,1.8666666666666665,3.25,0.5,4,available,none,,5.0,0.3734724044799805,37.34724044799805
172,Tom Watson,Tom,Watson,Brighton,Midfielder,50,0.1,0.0,0,0.0,1.867362,0.4668405,1.8666666666666665,3.25,0.5,4,available,none,,5.0,0.3734724044799805,37.34724044799805
391,Ben Doak,Ben,Doak,Liverpool,Midfielder,50,0.1,0.0,0,0.0,1.867362,0.4668405,1.8666666666666665,3.0,0.5,0,available,none,,5.0,0.3734724044799805,37.34724044799805
210,Loum Tchaouna,Loum,Tchaouna,Burnley,Midfielder,50,0.1,0.0,0,0.0,1.867362,0.4668405,1.8666666666666665,3.0,0.5,4,available,none,,5.0,0.3734724044799805,37.34724044799805
209,Josh Laurent,Josh,Laurent,Burnley,Midfielder,50,0.1,0.0,0,0.0,1.867362,0.4668405,1.8666666666666665,3.0,0.5,4,available,none,,5.0,0.3734724044799805,37.34724044799805
208,Luca Koleosho,Luca,Koleosho,Burnley,Midfielder,50,0.1,0.0,0,0.0,1.867362,0.4668405,1.8666666666666665,3.0,0.5,4,available,none,,5.0,0.3734724044799805,37.34724044799805
207,Hannibal Mejbri,Hannibal,Mejbri,Burnley,Midfielder,50,0.2,0.0,0,0.0,1.867362,0.4668405,1.8666666666666665,3.0,0.5,4,available,none,,5.0,0.3734724044799805,37.34724044799805
590,Bryan Gil Salvatierra,Bryan,Gil Salvatierra,Spurs,Midfielder,50,0.1,0.0,0,0.0,1.867362,0.4668405,1.8666666666666665,3.0,0.5,0,available,none,,5.0,0.3734724044799805,37.34724044799805
660,Anton Stach,Anton,Stach,Leeds,Midfielder,50,0.1,0.0,0,0.0,1.867362,0.4668405,1.8666666666666665,3.0,0.5,4,available,none,,5.0,0.3734724044799805,37.34724044799805
205,Josh Cullen,Josh,Cullen,Burnley,Midfielder,50,0.1,0.0,0,0.0,1.867362,0.4668405,1.8666666666666665,3.0,0.5,4,available,none,,5.0,0.3734724044799805,37.34724044799805
552,Noah Sadiki,Noah,Sadiki,Sunderland,Midfielder,50,0.1,0.0,0,0.0,1.867362,0.4668405,1.8666666666666665,3.0,0.5,0,available,none,,5.0,0.3734724044799805,37.34724044799805
203,Enock Agyei,Enock,Agyei,Burnley,Midfielder,50,0.1,0.0,0,0.0,1.867362,0.4668405,1.8666666666666665,3.0,0.5,4,available,none,,5.0,0.3734724044799805,37.34724044799805
492,Antoñito Cordero Campillo,Antoñito,Cordero Campillo,Newcastle,Midfielder,50,0.1,0.0,0,0.0,1.867362,0.4668405,1.8666666666666665,3.0,0.5,0,available,none,,5.0,0.3734724044799805,37.34724044799805
358,Tanaka Ao,Tanaka,Ao,Leeds,Midfielder,50,0.5,0.0,0,0.0,1.867362,0.4668405,1.8666666666666665,3.0,0.5,4,available,none,,5.0,0.3734724044799805,37.34724044799805
357,Largie Ramazani,Largie,Ramazani,Leeds,Midfielder,50,0.1,0.0,0,0.0,1.867362,0.4668405,1.8666666666666665,3.0,0.5,4,available,none,,5.0,0.3734724044799805,37.34724044799805
356,Ilia Gruev,Ilia,Gruev,Leeds,Midfielder,50,0.1,0.0,0,0.0,1.867362,0.4668405,1.8666666666666665,3.0,0.5,4,available,none,,5.0,0.3734724044799805,37.34724044799805
355,Sam Greenwood,Sam,Greenwood,Leeds,Midfielder,50,0.1,0.0,0,0.0,1.867362,0.4668405,1.8666666666666665,3.0,0.5,4,available,none,,5.0,0.3734724044799805,37.34724044799805
354,Ethan Ampadu,Ethan,Ampadu,Leeds,Midfielder,50,0.2,0.0,0,0.0,1.867362,0.4668405,1.8666666666666665,3.0,0.5,4,available,none,,5.0,0.3734724044799805,37.34724044799805
204,Darko Churlinov,Darko,Churlinov,Burnley,Midfielder,50,0.1,0.0,0,0.0,1.867362,0.4668405,1.8666666666666665,3.0,0.5,4,available,none,,5.0,0.3734724044799805,37.34724044799805
478,Kieran Trippier,Kieran,Trippier,Newcastle,Defender,50,1.4,0.0,72,1.894736842105263,1.8594229,0.46485573,1.2489473684210524,3.0,0.5,0,available,none,,5.0,0.3718845844268799,37.18845844268799
436,Matthijs de Ligt,Matthijs,de Ligt,Man Utd,Defender,50,1.0,0.0,68,1.7894736842105263,1.8594229,0.46485573,1.2145614035087715,3.0,0.5,0,available,none,,5.0,0.3718845844268799,37.18845844268799
410,Rico Lewis,Rico,Lewis,Man City,Defender,50,0.6,0.0,66,1.736842105263158,1.8594229,0.46485573,1.1973684210526314,3.0,0.5,0,available,none,,5.0,0.3718845844268799,37.18845844268799
437,Lisandro Martínez,Lisandro,Martínez,Man Utd,Defender,50,0.6,0.0,68,1.7894736842105263,1.8594229,0.46485573,1.2145614035087715,3.0,0.5,0,available,none,,5.0,0.3718845844268799,37.18845844268799
569,Cristian Romero,Cristian,Romero,Spurs,Defender,50,1.7,0.0,49,1.2894736842105263,1.8594229,0.46485573,1.0512280701754384,3.0,0.5,0,available,none,,5.0,0.3718845844268799,37.18845844268799
316,Antonee Robinson,Antonee,Robinson,Fulham,Defender,50,6.6,0.0,106,2.789473684210526,1.8510073,0.46275184,1.5412280701754384,3.0,0.5,4,available,none,,5.0,0.3702014684677124,37.02014684677124
27,Reiss Nelson,Reiss,Nelson,Arsenal,Midfielder,50,0.2,0.0,27,0.7105263157894737,1.8508912,0.4627228,0.7921052631578945,3.25,0.5,4,available,none,,5.0,0.37017824649810793,37.01782464981079
271,Daichi Kamada,Daichi,Kamada,Crystal Palace,Midfielder,50,0.1,0.0,45,1.1842105263157894,1.8508912,0.4627228,0.9468421052631577,3.25,0.5,4,available,none,,5.0,0.37017824649810793,37.01782464981079
269,Romain Esse,Romain,Esse,Crystal Palace,Midfielder,50,0.3,0.0,22,0.5789473684210527,1.8508912,0.4627228,0.7491228070175437,3.25,0.5,4,available,none,,5.0,0.37017824649810793,37.01782464981079
268,Cheick Doucouré,Cheick,Doucouré,Crystal Palace,Midfielder,50,0.0,0.0,19,0.5,1.8508912,0.4627228,0.7233333333333332,3.25,0.5,4,available,none,,5.0,0.37017824649810793,37.01782464981079
592,Mikey Moore,Mikey,Moore,Spurs,Midfielder,50,0.1,0.0,19,0.5,1.8508912,0.4627228,0.7233333333333332,3.0,0.5,0,available,none,,5.0,0.37017824649810793,37.01782464981079
591,Archie Gray,Archie,Gray,Spurs,Midfielder,50,0.2,0.0,45,1.1842105263157894,1.8508912,0.4627228,0.9468421052631577,3.0,0.5,0,available,none,,5.0,0.37017824649810793,37.01782464981079
55,Ross Barkley,Ross,Barkley,Aston Villa,Midfielder,50,0.3,0.0,44,1.1578947368421053,1.8508912,0.4627228,0.9382456140350877,3.0,0.5,4,available,none,,5.0,0.37017824649810793,37.01782464981079
521,Ibrahim Sangaré,Ibrahim,Sangaré,Nott'm Forest,Midfielder,50,0.1,0.0,20,0.5263157894736842,1.8508912,0.4627228,0.7319298245614034,3.0,0.5,0,available,none,,5.0,0.37017824649810793,37.01782464981079
493,Sean Longstaff,Sean,Longstaff,Leeds,Midfielder,50,0.4,0.0,34,0.8947368421052632,1.8508912,0.4627228,0.8522807017543859,3.0,0.5,4,available,none,,5.0,0.37017824649810793,37.01782464981079
91,Luis Sinisterra Lucumí,Luis,Sinisterra Lucumí,Bournemouth,Midfielder,50,0.2,0.0,23,0.6052631578947368,1.8508912,0.4627228,0.757719298245614,3.25,0.5,4,available,none,,5.0,0.37017824649810793,37.01782464981079
273,Adam Wharton,Adam,Wharton,Crystal Palace,Midfielder,50,0.6,0.0,42,1.105263157894737,1.8508912,0.4627228,0.9210526315789473,3.25,0.5,4,available,none,,5.0,0.37017824649810793,37.01782464981079
90,Alex Scott,Alex,Scott,Bournemouth,Midfielder,50,0.1,0.0,26,0.6842105263157895,1.8508912,0.4627228,0.7835087719298244,3.25,0.5,4,available,none,,5.0,0.37017824649810793,37.01782464981079
169,Diego Gómez Amarilla,Diego,Gómez Amarilla,Brighton,Midfielder,50,0.1,0.0,30,0.7894736842105263,1.8508912,0.4627228,0.8178947368421051,3.25,0.5,4,available,none,,5.0,0.37017824649810793,37.01782464981079
494,Joe Willock,Joe,Willock,Newcastle,Midfielder,50,0.2,0.0,46,1.2105263157894737,1.8508912,0.4627228,0.955438596491228,3.0,0.5,0,available,none,,5.0,0.37017824649810793,37.01782464981079
459,Manuel Ugarte Ribeiro,Manuel,Ugarte Ribeiro,Man Utd,Midfielder,50,0.2,0.0,49,1.2894736842105263,1.8508912,0.4627228,0.9812280701754384,3.0,0.5,0,available,none,,5.0,0.37017824649810793,37.01782464981079
458,Kobbie Mainoo,Kobbie,Mainoo,Man Utd,Midfielder,50,1.0,0.0,42,1.105263157894737,1.8508912,0.4627228,0.9210526315789473,3.0,0.5,0,available,none,,5.0,0.37017824649810793,37.01782464981079
392,Endo Wataru,Endo,Wataru,Liverpool,Midfielder,50,0.1,0.0,21,0.5526315789473685,1.8508912,0.4627228,0.7405263157894736,3.0,0.5,0,available,none,,5.0,0.37017824649810793,37.01782464981079
616,Edson Álvarez Velázquez,Edson,Álvarez Velázquez,West Ham,Midfielder,50,0.2,0.0,40,1.0526315789473684,1.8508912,0.4627228,0.9038596491228068,3.0,0.5,0,available,none,,5.0,0.37017824649810793,37.01782464981079
618,Guido Rodríguez,Guido,Rodríguez,West Ham,Midfielder,50,0.1,0.0,36,0.9473684210526315,1.8508912,0.4627228,0.8694736842105263,3.0,0.5,0,available,none,,5.0,0.37017824649810793,37.01782464981079
331,Tom Cairney,Tom,Cairney,Fulham,Midfielder,50,0.1,0.0,33,0.868421052631579,1.8508912,0.4627228,0.8436842105263157,3.0,0.5,4,available,none,,5.0,0.37017824649810793,37.01782464981079
429,Kalvin Phillips,Kalvin,Phillips,Man City,Midfielder,50,0.1,0.0,27,0.7105263157894737,1.8508912,0.4627228,0.7921052631578945,3.0,0.5,0,available,none,,5.0,0.37017824649810793,37.01782464981079
574,Destiny Udogie,Destiny,Udogie,Spurs,Defender,45,8.9,0.0,43,1.131578947368421,1.8401729,0.46004322,1.1438842105263158,3.0,0.5,0,available,none,,4.5,0.4089273081885444,40.89273081885444
366,Alisson Becker,Alisson,Becker,Liverpool,Goalkeeper,55,10.7,0.0,112,2.9473684210526314,1.8318028,0.4579507,2.5604912280701746,3.25,0.5,4,available,none,,5.5,0.3330550627274947,33.30550627274947
43,Álex Moreno Lopera,Álex,Moreno Lopera,Aston Villa,Defender,40,11.6,0.0,34,0.8947368421052632,1.8291476,0.4572869,1.2226807017543857,3.0,0.5,4,available,none,,4.0,0.45728689432144165,45.728689432144165
245,Mykhailo Mudryk,Mykhailo,Mudryk,Chelsea,Midfielder,50,0.0,0.0,7,0.18421052631578946,1.8276265,0.45690662,0.6201754385964912,2.75,0.5,4,available,none,,5.0,0.3655252933502197,36.55252933502197
128,Frank Onyeka,Frank,Onyeka,Brentford,Midfielder,50,0.1,0.0,2,0.05263157894736842,1.8276265,0.45690662,0.5771929824561403,2.75,0.5,4,available,none,,5.0,0.3655252933502197,36.55252933502197
127,Gustavo Nunes Fernandes Gomes,Gustavo,Nunes Fernandes Gomes,Brentford,Midfielder,50,0.1,0.0,3,0.07894736842105263,1.8276265,0.45690662,0.5857894736842105,2.75,0.5,4,available,none,,5.0,0.3655252933502197,36.55252933502197
438,Noussair Mazraoui,Noussair,Mazraoui,Man Utd,Defender,50,1.1,0.0,88,2.3157894736842106,1.817274,0.4543185,1.386491228070175,3.0,0.5,0,available,none,,5.0,0.363454794883728,36.3454794883728
71,Illia Zabarnyi,Illia,Zabarnyi,Bournemouth,Defender,50,0.5,0.0,94,2.473684210526316,1.817274,0.4543185,1.4380701754385963,3.25,0.5,4,available,none,,5.0,0.363454794883728,36.3454794883728
257,Maxence Lacroix,Maxence,Lacroix,Crystal Palace,Defender,50,1.0,0.0,114,3.0,1.8053603,0.45134008,1.6099999999999994,3.25,0.5,4,available,none,,5.0,0.3610720634460449,36.10720634460449
477,Tino Livramento,Tino,Livramento,Newcastle,Defender,50,4.5,0.0,105,2.763157894736842,1.7979032,0.4494758,1.5326315789473681,3.0,0.5,0,available,none,,5.0,0.3595806360244751,35.95806360244751
508,Neco Williams,Neco,Williams,Nott'm Forest,Defender,50,2.9,0.0,109,2.8684210526315788,1.795864,0.448966,1.5670175438596488,3.0,0.5,0,available,none,,5.0,0.35917279720306394,35.9172797203064
476,Dan Burn,Dan,Burn,Newcastle,Defender,50,3.1,0.0,115,3.026315789473684,1.795864,0.448966,1.6185964912280697,3.0,0.5,0,available,none,,5.0,0.35917279720306394,35.9172797203064
151,Jan Paul van Hecke,Jan Paul,van Hecke,Brighton,Defender,45,1.2,0.0,87,2.289473684210526,1.7886153,0.44715384,1.2401052631578946,3.25,0.5,4,available,none,,4.5,0.39747007687886554,39.74700768788655
152,Joël Veltman,Joël,Veltman,Brighton,Defender,45,0.3,0.0,59,1.5526315789473684,1.7886153,0.44715384,1.023473684210526,3.25,0.5,4,available,none,,4.5,0.39747007687886554,39.74700768788655
605,Maximilian Kilman,Maximilian,Kilman,West Ham,Defender,45,0.4,0.0,82,2.1578947368421053,1.7886153,0.44715384,1.201421052631579,3.0,0.5,0,available,none,,4.5,0.39747007687886554,39.74700768788655
261,Chris Richards,Chris,Richards,Crystal Palace,Defender,45,0.6,0.0,68,1.7894736842105263,1.7886153,0.44715384,1.0931052631578946,3.25,0.5,4,available,none,,4.5,0.39747007687886554,39.74700768788655
37,Lucas Digne,Lucas,Digne,Aston Villa,Defender,45,1.6,0.0,89,2.3421052631578947,1.7886153,0.44715384,1.255578947368421,3.0,0.5,4,available,none,,4.5,0.39747007687886554,39.74700768788655
318,Calvin Bassey,Calvin,Bassey,Fulham,Defender,45,0.4,0.0,75,1.9736842105263157,1.7886153,0.44715384,1.1472631578947368,3.0,0.5,4,available,none,,4.5,0.39747007687886554,39.74700768788655
36,Matty Cash,Matty,Cash,Aston Villa,Defender,45,1.7,0.0,76,2.0,1.7886153,0.44715384,1.155,3.0,0.5,4,available,none,,4.5,0.39747007687886554,39.74700768788655
632,Matt Doherty,Matt,Doherty,Wolves,Defender,45,0.2,0.0,75,1.9736842105263157,1.7886153,0.44715384,1.1472631578947368,3.0,0.5,0,available,none,,4.5,0.39747007687886554,39.74700768788655
604,Emerson Palmieri dos Santos,Emerson,Palmieri dos Santos,West Ham,Defender,45,0.2,0.0,76,2.0,1.7886153,0.44715384,1.155,3.0,0.5,0,available,none,,4.5,0.39747007687886554,39.74700768788655
73,Adam Smith,Adam,Smith,Bournemouth,Defender,45,0.2,0.0,57,1.5,1.7886153,0.44715384,1.0079999999999998,3.25,0.5,4,available,none,,4.5,0.39747007687886554,39.74700768788655
637,Toti Gomes,Toti,Gomes,Wolves,Defender,45,0.2,0.0,79,2.0789473684210527,1.7886153,0.44715384,1.1782105263157894,3.0,0.5,0,available,none,,4.5,0.39747007687886554,39.74700768788655
39,Ian Maatsen,Ian,Maatsen,Aston Villa,Defender,45,1.0,0.0,57,1.5,1.7886153,0.44715384,1.0079999999999998,3.0,0.5,4,available,none,,4.5,0.39747007687886554,39.74700768788655
147,Pervis Estupiñán Tenorio,Pervis,Estupiñán Tenorio,Brighton,Defender,45,0.3,0.0,63,1.6578947368421053,1.7886153,0.44715384,1.0544210526315787,3.25,0.5,4,available,none,,4.5,0.39747007687886554,39.74700768788655
258,Tyrick Mitchell,Tyrick,Mitchell,Crystal Palace,Defender,50,0.9,0.0,123,3.236842105263158,1.7863528,0.4465882,1.6873684210526314,3.25,0.5,4,available,none,,5.0,0.35727055072784425,35.727055072784424
259,Borna Sosa,Borna,Sosa,Crystal Palace,Defender,50,0.1,0.0,0,0.0,1.7835692,0.4458923,2.0999999999999996,3.25,0.5,4,available,none,,5.0,0.3567138433456421,35.67138433456421
475,Sven Botman,Sven,Botman,Newcastle,Defender,50,0.5,0.0,18,0.47368421052631576,1.7833819,0.44584548,0.784736842105263,3.0,0.5,0,available,none,,5.0,0.3566763877868652,35.66763877868652
377,Konstantinos Tsimikas,Konstantinos,Tsimikas,Liverpool,Defender,50,0.1,0.0,43,1.131578947368421,1.7833819,0.44584548,0.9996491228070173,3.0,0.5,0,available,none,,5.0,0.3566763877868652,35.66763877868652
376,Joe Gomez,Joe,Gomez,Liverpool,Defender,50,0.2,0.0,14,0.3684210526315789,1.7833819,0.44584548,0.7503508771929823,3.0,0.5,0,available,none,,5.0,0.3566763877868652,35.66763877868652
12,Oleksandr Zinchenko,Oleksandr,Zinchenko,Arsenal,Defender,50,0.3,0.0,40,1.0526315789473684,1.7833819,0.44584548,0.9738596491228068,3.25,0.5,4,available,none,,5.0,0.3566763877868652,35.66763877868652
375,Conor Bradley,Conor,Bradley,Liverpool,Defender,50,0.7,0.0,41,1.0789473684210527,1.7833819,0.44584548,0.982456140350877,3.0,0.5,0,available,none,,5.0,0.3566763877868652,35.66763877868652
